"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","Filename","Appendage","Variable"
1.270354,1.394587,1.518899,1.641672,1.760871,1.875108,1.983705,2.085622,2.179565,2.264846,2.339899,2.394141,2.447895,2.501471,2.555287,2.609417,2.66362,2.717171,2.768409,2.81409,2.849578,2.871026,2.875092,2.85852,2.818344,2.751698,2.654856,2.523795,2.353971,2.140217,1.877388,1.56302,1.205131,0.8545199,0.7253503,1.068799,1.695392,2.442706,3.252888,4.053971,4.791287,5.522765,6.245296,6.597913,6.655818,6.689935,6.706123,6.709039,6.701795,6.687012,6.666972,6.64316,6.616155,6.586515,6.554875,6.521177,6.483421,6.443743,6.400033,6.350659,6.293302,6.225997,6.147369,6.056141,5.951819,5.835016,5.70727,5.569927,5.423347,5.267375,5.102302,4.928105,4.744362,4.551399,4.350276,4.141557,3.925004,3.700503,3.470005,3.236154,3.001673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendMag"
1.077215,1.226748,1.379217,1.532149,1.68458,1.836099,1.985041,2.129178,2.26662,2.3952,2.512108,2.614696,2.701147,2.770254,2.821182,2.854181,2.870528,2.871344,2.857536,2.830268,2.790719,2.739687,2.677761,2.605565,2.52336,2.430691,2.326972,2.211883,2.084953,1.946045,1.797359,1.645741,1.50532,1.40105,1.364439,1.418481,1.560589,1.765243,2.003597,2.2544,2.503698,2.743275,2.970819,3.191414,3.412545,3.64334,3.872861,4.121918,4.403392,4.724967,5.093113,5.509643,5.980454,6.467268,6.968391,7.14647,7.255031,7.345465,7.414065,7.457935,7.476206,7.467699,7.431312,7.365472,7.268264,7.140385,6.984906,6.804218,6.600297,6.373883,6.130188,5.871189,5.601028,5.323728,5.042077,4.757997,4.4736,4.190167,3.908445,3.631714,3.359461,3.09508,2.840607,2.598767,2.372151,2.161903,1.96851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendMag"
1.602178,1.778955,1.955317,2.128257,2.294803,2.453107,2.601543,2.738095,2.861773,2.972916,3.046299,3.091348,3.126892,3.153587,3.171098,3.17924,3.17856,3.169338,3.151475,3.125363,3.091767,3.051038,3.00359,2.950386,2.891783,2.827244,2.756134,2.678432,2.595043,2.507019,2.416041,2.332596,2.281677,2.24005,2.211027,2.198967,2.210106,2.254724,2.343571,2.484541,2.682789,2.940474,3.281134,3.698185,4.137042,4.603977,5.090537,5.587899,6.086813,6.57943,7.061826,7.529627,7.860534,7.938826,7.995853,8.034373,8.059026,8.074401,8.083374,8.086886,8.084064,8.071915,8.04814,8.014455,7.972555,7.924316,7.872195,7.814328,7.746118,7.663349,7.562491,7.441013,7.269399,7.103465,6.9145,6.701368,6.46533,6.209693,5.94074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendMag"
0.3004718,0.3777629,0.4696694,0.5719482,0.6814225,0.7958081,0.9127733,1.029005,1.141935,1.25015,1.352439,1.447921,1.536903,1.619704,1.695904,1.765644,1.829333,1.886625,1.937109,1.980215,2.013914,2.035137,2.041328,2.02979,1.997362,1.941846,1.862058,1.75696,1.626454,1.471972,1.2949,1.098396,0.8921283,0.7041445,0.6080966,0.6982527,0.9589008,1.314043,1.714224,2.131515,2.547945,2.953818,3.316521,3.638229,3.981955,4.355557,4.757848,5.184501,5.629632,6.086944,6.553225,7.025445,7.499758,7.707689,7.731589,7.742379,7.737781,7.714308,7.668837,7.600531,7.509921,7.398499,7.271073,7.133175,6.989238,6.842801,6.696076,6.549617,6.403318,6.256934,6.106996,5.949266,5.781058,5.602856,5.421884,5.247197,5.088299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendMag"
14.41821,8.27119,2.370912,-2.854788,-7.307262,-10.81373,-13.26932,-14.84739,-15.86768,-16.68587,-17.44338,-18.20751,-19.06026,-20.06893,-21.38497,-23.13177,-25.30567,-27.76263,-30.36193,-33.08629,-35.92569,-38.88533,-41.93702,-45.08875,-48.30136,-51.35661,-54.03487,-56.20968,-57.95394,-59.36133,-60.46857,-61.27076,-61.77508,-62.05123,-62.1873,-62.26396,-62.36778,-62.57177,-62.95477,-63.61741,-64.66675,-66.17641,-68.13163,-70.49531,-73.20346,-76.19874,-79.44811,-82.99741,-86.99357,88.41389,83.0934,76.97243,69.98826,62.18671,53.75923,44.99244,36.35971,28.38718,21.50118,15.66533,10.56568,5.90322,1.459479,-2.928263,-7.322334,-11.58328,-15.53088,-19.13668,-22.75419,-25.90703,-28.50481,-31.11601,-33.78631,-36.64096,-39.7132,-43.01612,-46.46469,-49.91804,-53.18721,-53.30842,-53.44681,-53.62561,-53.81533,-54.01127,-54.08699,-54.13282,-54.19682,-54.38199,-54.85961,-55.84955,-57.52645,-59.84115,-62.47859,-65.60532,-67.79176,-68.27554,-66.74926,-63.17702,-57.54027,-44.12709,-37.28115,"nal res","e/sal","NetBendAngle"
21.50955,17.57576,13.16367,8.685515,4.610985,0.994144,-2.274017,-5.331043,-8.181243,-10.39761,-11.60097,-11.64341,-10.87663,-9.745863,-8.619825,-7.648922,-6.903698,-6.430203,-6.135394,-5.74725,-3.856937,-1.274959,1.762462,4.907558,7.773522,10.16761,12.05615,13.35251,14.05713,14.33596,14.37897,14.38715,14.33918,14.18334,13.91128,13.2891,11.90619,9.338042,5.389876,0.3134668,-5.553629,-11.85479,-18.18225,-24.18845,-29.66585,-34.64155,-39.2879,-43.79008,-48.31554,-53.06011,-58.20316,-63.83359,-69.87473,-75.65535,-82.58324,88.93147,78.39253,65.40326,50.15647,34.05144,19.03097,6.354388,-3.649696,-11.35632,-16.76419,-22.19418,-27.27136,-32.32481,-37.29542,-41.90736,-46.01791,-51.02789,-55.90478,-60.25236,-64.07624,-67.43022,-70.46414,-73.04429,-75.3029,-76.45179,-75.98939,-75.41834,-74.80202,-74.20171,-73.67158,-73.24272,-72.93854,-72.7803,-72.75305,-73.09182,-73.47066,-73.93432,-74.59195,-75.60297,-77.1865,-79.58258,-82.93683,-87.18594,88.17214,80.90824,77.14117,"nal res","e/sal","NetBendAngle"
-34.84088,-39.31104,-42.39777,-44.43593,-45.71176,-46.44138,-46.74466,-46.72429,-46.50374,-46.16757,-45.75307,-45.31958,-44.92508,-44.5861,-44.27472,-43.94853,-43.50348,-42.24969,-40.83024,-39.29768,-37.70283,-36.13881,-34.72872,-33.59304,-32.85889,-32.62882,-32.86245,-33.46229,-34.33836,-35.39406,-36.56453,-37.8172,-39.12012,-40.42211,-41.70837,-42.99358,-44.28159,-45.56869,-46.86091,-48.16365,-49.47435,-50.81206,-52.23015,-53.7711,-55.48235,-57.40023,-59.41822,-61.38409,-63.16699,-64.64596,-65.75397,-66.39024,-66.30925,-64.45935,-30.13281,77.15725,-84.40353,-79.40499,-76.88971,-75.59087,-74.78652,-74.09657,-73.46607,-72.97546,-74.02204,-75.09234,-76.00266,-76.82609,-77.61279,-78.39627,-79.19696,-80.02465,-79.9216,-79.60233,-79.33451,-79.07639,-78.78299,-78.41669,-77.95458,-77.37682,-76.66956,-75.83416,-74.92341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
-45.24297,-52.01526,-54.12843,-54.64265,-54.41062,-53.7922,-52.99141,-52.11205,-51.20362,-50.31383,-49.48035,-48.69308,-47.93368,-47.20605,-46.51463,-45.34549,-43.88944,-42.24886,-40.29539,-37.81175,-34.51717,-29.99862,-23.55673,-14.06062,-0.02455789,19.17511,40.40434,58.14926,70.42051,78.08542,79.62238,80.40249,80.60393,80.33257,79.69533,78.77026,77.61658,76.27044,74.77802,71.57076,67.22471,62.93937,59.06956,55.88309,53.63229,52.53857,52.76526,54.3852,57.35736,61.50697,66.52115,72.02416,77.67522,83.12732,88.10476,-87.55286,-84.88796,-84.45801,-84.30514,-84.3733,-85.2009,-85.15218,-84.32142,-83.68463,-83.26598,-83.06066,-83.0276,-83.17513,-83.36578,-83.60588,-83.85799,-84.09319,-84.2868,-84.41549,-84.48106,-84.52399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
53.34537,52.47767,49.69061,44.67403,36.57519,27.01789,16.85117,7.88304,0.7519771,-4.747332,-8.893719,-12.30662,-15.07378,-17.32458,-19.1906,-20.5245,-21.4255,-21.97678,-22.2573,-22.45289,-22.5643,-22.50186,-22.18656,-21.58338,-21.01987,-20.87217,-21.46857,-22.83669,-24.83254,-27.3163,-30.15825,-33.48621,-37.28765,-41.33872,-45.2733,-48.76369,-51.82268,-54.44641,-56.64343,-58.46155,-60.05546,-61.53577,-62.92427,-64.18752,-65.2722,-66.14214,-66.72605,-66.87672,-66.33423,-65.50401,-64.58787,-63.82034,-63.3292,-63.24659,-63.63646,-64.47444,-65.72993,-67.2968,-69.00887,-70.39703,-71.31341,-71.78523,-71.74311,-71.00251,-68.96616,-63.12525,-35.38854,67.65353,87.85325,-86.30979,-86.58683,-84.07128,-82.54309,-81.56166,-80.89091,-83.33565,-85.26354,-86.01256,-85.81986,-85.5811,-85.33013,-85.12461,-85.0006,-84.94653,-84.9248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
34.07414,28.29694,23.26636,18.94774,15.30035,12.22786,9.743452,7.727826,6.087672,4.721795,3.641202,2.865522,2.473959,2.44407,2.773176,3.426577,4.450586,5.851114,7.641932,9.794979,12.25384,14.86116,17.51199,20.2574,19.55177,17.54365,15.59268,13.6411,11.30984,8.251617,4.930035,1.940223,-0.5265525,-2.512804,-3.978001,-4.934277,-5.337063,-5.04453,-3.956512,-2.472534,-1.236448,-0.1312463,1.822944,5.195797,9.307974,13.28156,16.36278,17.96722,18.50499,19.37528,21.56403,24.88597,28.8502,33.0136,37.00742,40.55032,43.55166,46.07267,48.23133,50.10311,51.71481,52.99507,54.20075,55.18023,57.43457,60.08295,62.8638,65.3913,67.37547,68.19759,68.26004,68.45032,68.76679,69.17607,69.91023,71.30677,73.29599,75.3749,77.29034,79.4616,82.44062,85.07078,85.05073,84.91981,84.7122,84.56466,84.59303,84.80831,85.10564,85.3511,85.50104,85.56807,85.52908,85.36519,85.13568,83.86397,83.80787,84.02205,84.37291,78.87713,78.24892,"nal res","e/sal","NetBendAngle"
36.35078,36.10758,36.00151,35.9414,35.89293,35.85494,34.79613,33.00482,31.06834,28.94401,26.51589,23.61094,20.06122,15.69762,10.5652,4.974425,-0.7153517,-6.179453,-11.25962,-15.98136,-20.41648,-24.69056,-28.98643,-33.53725,-38.58077,-44.35753,-51.07045,-58.93231,-68.62817,-81.98917,76.65341,43.16459,9.651508,-11.28345,-24.10051,-34.99951,-45.03427,-53.29842,-60.10183,-65.69842,-70.29547,-74.0591,-77.14559,-79.80332,-81.25478,-81.64975,-81.86161,-82.04555,-82.18886,-82.28203,-82.32625,-82.33409,-82.32974,-82.33959,-82.38979,-82.49933,-82.6802,-82.94345,-83.29595,-83.73692,-84.25552,-84.83551,-85.45439,-86.08666,-86.71108,-87.30654,-87.87721,-88.35469,-88.75211,-89.05271,-89.24707,-89.33761,-89.33311,-89.24481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
32.21928,31.77863,31.58884,31.60824,31.79316,32.0403,32.23318,32.30224,32.21694,32.05094,31.90152,31.76454,31.64841,31.55645,31.49777,31.50264,30.73539,27.70999,24.42875,21.17396,18.07013,14.87007,11.19592,6.756696,1.574325,-4.233541,-10.51628,-17.38595,-24.95033,-33.14314,-41.58568,-49.81106,-57.49592,-64.58837,-71.08693,-77.02837,-82.42388,-87.32266,88.11028,83.69997,79.27172,74.64009,69.61786,63.92979,57.30776,49.49599,40.22117,29.50636,17.78919,5.955449,-4.909568,-14.16358,-21.82287,-28.28294,-34.64236,-41.01492,-46.36578,-50.68899,-54.09402,-56.69349,-58.55901,-59.89442,-60.97732,-62.03415,-63.17584,-64.41762,-66.24139,-67.73122,-69.32337,-70.98131,-72.70377,-74.54569,-76.51613,-78.52466,-80.38348,-80.84581,-80.42139,-79.94438,-79.51013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
26.32724,22.04224,17.11085,12.44039,8.335832,4.795081,1.678019,-1.15408,-3.849322,-6.275053,-8.202034,-5.410241,-1.26087,4.080687,10.21869,16.63538,22.71693,27.74627,31.08037,32.24725,30.9054,26.92315,20.47958,12.23052,3.335724,-4.998021,-12.03469,-17.55769,-21.71293,-24.66428,-26.46204,-27.17109,-26.82583,-25.45805,-23.07224,-19.61789,-15.03734,-9.382232,-2.830374,4.323508,11.82614,19.42617,26.85822,33.78213,39.90697,45.09566,49.32632,52.59845,54.9526,56.47279,57.38752,57.98815,58.56854,59.3073,60.17549,60.25418,61.08189,61.93497,62.94284,64.17622,65.62813,67.24469,68.96619,70.76075,72.58101,74.37551,76.12278,77.80654,79.39634,80.87033,82.21755,83.48867,84.76981,86.1048,86.65531,86.7652,87.22461,87.62332,87.97317,88.30838,88.65686,89.03408,88.59792,88.82226,88.94474,88.87767,88.53616,87.84974,86.73696,85.14899,83.10149,80.68821,78.09239,75.56965,63.86856,61.43461,60.08369,59.9421,61.0679,63.47178,67.15337,"nal res","e/sal","NetBendAngle"
25.03009,1.353951,-16.53276,-27.57891,-33.85722,-37.23206,-38.85662,-39.40106,-39.38771,-39.17522,-39.04199,-39.2133,-39.78166,-40.81554,-42.29688,-43.76822,-44.45378,-45.3014,-46.22815,-47.18506,-48.10307,-49.068,-50.28861,-52.01522,-54.57572,-58.18375,-62.75607,-67.59723,-71.39146,-73.15439,-72.94617,-71.66668,-70.18535,-68.93102,-68.0134,-67.44961,-67.20026,-67.21257,-67.43631,-67.82814,-68.37683,-69.06382,-69.86561,-70.76854,-71.74347,-72.7751,-73.85204,-74.94836,-76.06487,-77.21309,-78.48303,-80.06112,-82.13754,-84.89438,-88.47275,87.05155,81.49071,73.96674,61.91286,34.50021,-4.582814,-30.00849,-43.4057,-49.92982,-54.09042,-57.33211,-60.11798,-62.5246,-64.60087,-67.88418,-71.08767,-73.62299,-75.59362,-77.2051,-78.60148,-79.85903,-80.34184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
8.59928,3.747553,-0.965414,-5.423583,-9.558493,-13.31962,-16.66391,-19.56353,-22.01509,-24.01439,-25.54219,-26.58732,-27.18775,-27.37249,-27.13558,-26.46433,-25.34477,-23.70488,-21.45099,-18.50161,-14.81037,-10.39428,-5.42285,-0.1599546,5.079864,9.983899,14.30959,17.97463,20.98786,23.41095,25.32988,26.83199,27.98523,28.84925,29.47458,29.89649,30.1513,30.31275,30.46058,30.66519,30.99519,31.52528,32.32145,33.44508,34.96265,36.95419,39.50542,42.68989,46.56674,51.17698,56.51382,62.46015,68.74412,75.06221,81.1414,86.76125,-88.21342,-83.82473,-80.07574,-78.54972,-75.89522,-73.79838,-72.214,-71.10158,-70.52798,-70.24737,-70.32562,-70.67623,-71.21113,-71.84355,-72.63738,-74.18661,-75.64,-76.97828,-78.18776,-79.26146,-80.20128,-81.02575,-81.75375,-81.84865,-81.74507,-81.58063,-81.36492,-81.10866,-80.82255,-80.51711,-80.20035,-79.87054,-79.53024,-79.18781,-78.85424,-78.56972,-78.45454,-78.44639,-78.60202,-78.98391,-79.66012,-80.69189,-82.13548,-82.8537,-80.90928,"nal res","e/sal","NetBendAngle"
24.16248,21.90766,19.90681,18.21658,16.89622,16.01759,15.66274,15.90549,16.81354,18.45495,20.88455,24.16101,28.35289,33.4793,39.45685,46.05801,52.92415,59.65672,65.91972,71.52082,76.40856,80.56345,84.01824,86.84265,89.12078,-89.05848,-87.59554,-86.40391,-85.41668,-84.5934,-83.91508,-83.36532,-82.92654,-82.59999,-82.39107,-82.25545,-82.12318,-81.9406,-81.66526,-81.26237,-80.75056,-80.17419,-79.57824,-78.99701,-78.45535,-77.97249,-77.5668,-77.24978,-77.03563,-76.93414,-76.93531,-77.02027,-77.17041,-77.37235,-77.61072,-78.85711,-79.08615,-79.39264,-80.27829,-81.17336,-82.05843,-82.91857,-83.74022,-84.5567,-85.28086,-85.96192,-86.6033,-86.79258,-86.93047,-87.06269,-87.17826,-87.26674,-87.32057,-87.34186,-87.33886,-87.32021,-87.29674,-87.27929,-87.27046,-87.26853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
-3.034123,-7.504706,-10.11214,-11.49935,-12.3082,-13.09806,-14.22424,-15.64599,-17.22457,-18.95922,-21.04317,-23.63964,-26.47784,-29.14035,-31.31054,-32.83581,-33.62972,-33.73031,-33.11758,-31.70284,-29.31317,-25.46762,-18.68337,-4.950427,26.59194,74.25217,-78.87127,-67.54469,-62.08993,-59.1544,-57.53395,-56.80155,-56.8533,-57.61935,-58.89187,-60.3885,-61.89702,-63.29412,-64.50721,-65.57647,-66.61724,-67.69528,-68.76382,-69.75658,-70.6712,-71.56795,-72.47843,-73.29143,-73.8627,-74.07075,-73.82894,-73.16068,-72.36668,-71.7364,-71.29819,-70.89225,-70.41126,-69.87223,-69.31817,-68.80114,-68.38476,-68.62639,-69.53341,-70.94663,-72.04641,-73.24713,-74.543,-75.87567,-77.19038,-78.46577,-79.76739,-80.94772,-82.01997,-82.91559,-82.5251,-81.84477,-80.92264,-79.92091,-79.01059,-78.29015,-77.81473,-77.62473,-77.62069,-77.68093,-77.81992,-80.41764,-81.88066,-84.06897,-87.05852,88.88752,83.35085,76.29189,68.44123,61.00967,54.76996,49.54331,44.74213,40.22344,36.08457,32.39652,29.09224,"nal res","e/sal","NetBendAngle"
27.15562,25.99993,25.04201,24.20183,23.45608,22.79704,22.18178,21.5671,20.92126,20.18902,19.35578,18.48356,17.67906,17.11111,17.02206,17.82223,20.59033,29.56683,74.66136,-30.85021,-15.95028,-12.30151,-11.60971,-12.04872,-13.02951,-14.33406,-15.87189,-17.62637,-19.59792,-21.78017,-24.13727,-26.57913,-29.01887,-31.38158,-33.59955,-35.64427,-37.50577,-39.7831,-42.20449,-44.31713,-46.13883,-47.70189,-49.05558,-50.2277,-51.20337,-51.96918,-52.51199,-52.82487,-52.93324,-52.87042,-52.66816,-52.35254,-51.93712,-51.43528,-50.86243,-50.24144,-49.62167,-49.05982,-48.61227,-48.33412,-48.25796,-48.39766,-48.76014,-49.34138,-50.11778,-51.05282,-52.25304,-53.38768,-54.561,-55.75326,-56.95423,-58.16039,-59.3734,-60.59564,-61.82887,-63.07331,-64.32113,-65.52646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
62.26169,60.1426,58.04103,55.91836,53.74467,51.50828,49.22845,46.98957,44.99681,43.66947,43.75659,46.44614,54.15126,71.36924,-80.74975,-56.32094,-43.23164,-37.26884,-34.78966,-34.02708,-34.19186,-34.89596,-35.90437,-37.07029,-38.30664,-39.55565,-40.77809,-41.95883,-43.10257,-44.19826,-45.21567,-46.12769,-46.9118,-47.54782,-48.03688,-48.3887,-48.61329,-48.70917,-48.65398,-48.42377,-47.99691,-47.3501,-46.47124,-45.35798,-44.00675,-42.41429,-40.59402,-38.59265,-36.4832,-34.35719,-32.32626,-30.50121,-28.97225,-27.81179,-27.07613,-26.79489,-26.93796,-27.42927,-28.19578,-29.16927,-30.2976,-31.57759,-33.01415,-34.60016,-36.32099,-38.1573,-40.73321,-43.44635,-46.23485,-49.08002,-52.49308,-55.33152,-58.08884,-60.73169,-63.23028,-65.55807,-67.8394,-69.75619,-71.44553,-72.91307,-74.18482,-75.28817,-76.24587,-77.06921,-77.74305,-78.2403,-77.72403,-76.86248,-75.80007,-74.56201,-73.18237,-71.72901,-70.28357,-68.84635,-67.39769,-66.18746,-64.83854,-61.82274,-56.64483,-49.64373,-39.81077,"nal res","e/sal","NetBendAngle"
48.32861,47.58878,47.09474,46.94519,47.1868,47.86785,49.03977,50.72658,52.93229,53.70677,54.05031,54.64456,56.17724,58.16506,60.7458,64.13072,68.61657,74.55549,82.26272,-88.33496,-78.11077,-68.54772,-60.81909,-55.25947,-51.6367,-49.5094,-48.47896,-48.26398,-48.64556,-49.44455,-50.52835,-51.79201,-53.1409,-55.28365,-57.48855,-59.42809,-61.079,-62.45026,-63.58143,-64.51269,-65.28658,-65.93461,-66.46826,-66.90404,-67.26205,-67.55348,-67.77628,-67.92899,-68.00542,-68.00324,-67.93855,-67.82832,-68.1223,-67.96447,-67.82193,-67.7132,-67.65924,-67.68559,-67.825,-68.1103,-68.57143,-69.22182,-70.04597,-71.02389,-72.13095,-73.33658,-74.61115,-75.92725,-77.25608,-78.63824,-79.9503,-81.25374,-82.54248,-83.80292,-84.98866,-86.0553,-86.56849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
22.37951,20.76375,19.03287,17.15872,15.13936,12.94265,10.53428,7.915503,5.086987,2.02639,-1.279675,-4.83966,-8.679413,-12.82624,-17.24891,-21.87741,-26.66117,-31.55956,-36.53705,-41.59685,-46.78402,-52.16352,-57.84524,-63.9781,-70.60039,-77.6658,-85.09275,87.1342,78.78133,69.58971,59.39125,48.29741,36.94057,26.12531,16.3867,7.893142,0.5717722,-5.670011,-10.90382,-15.21109,-18.69153,-21.50395,-23.81312,-25.77289,-27.50123,-29.0604,-30.49883,-31.86614,-33.18996,-34.47931,-35.73034,-36.93849,-38.08892,-39.18133,-40.2552,-41.33962,-42.44301,-43.57175,-44.72783,-45.90437,-47.09946,-48.32563,-49.59605,-51.46344,-53.98137,-56.53789,-59.12646,-61.73286,-64.34274,-66.9338,-69.47369,-71.93058,-74.27695,-76.48631,-78.89033,-80.74238,-82.40143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
25.69611,24.76227,23.5371,22.02302,20.20286,18.06999,15.66754,13.05153,10.25365,7.306408,4.229601,0.9149906,-2.799515,-7.05017,-11.9241,-17.5458,-24.14833,-31.95005,-41.07305,-51.41711,-62.36613,-73.1565,-83.26503,87.42834,78.68484,70.18211,61.72354,53.24018,44.80259,36.56958,28.68518,21.2551,14.3487,8.026074,2.339034,-2.734989,-7.254019,-11.27971,-14.87457,-18.09243,-20.98278,-23.59546,-25.9855,-28.22638,-30.38782,-32.53041,-34.69819,-36.88586,-39.05504,-41.1654,-43.16823,-45.0231,-46.72972,-48.40863,-50.6755,-52.86923,-54.99389,-57.04848,-59.03219,-60.95136,-62.81773,-64.64095,-66.76468,-68.49467,-70.18462,-71.82288,-73.39331,-74.13305,-74.17749,-74.1941,-74.19242,-74.19443,-74.22543,-74.30923,-74.45424,-74.63888,-74.83322,-75.00035,-75.10452,-75.13067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
-1.92642,-8.203375,-13.70339,-18.60759,-23.02088,-27.03647,-30.72961,-34.12667,-37.25048,-40.16314,-42.94333,-45.64404,-48.32798,-51.06582,-53.93724,-57.01977,-60.38711,-64.05328,-67.92836,-71.92868,-75.97484,-79.98684,-83.92984,-87.7908,88.44914,84.7755,81.06924,77.16147,72.84031,67.81471,61.75182,54.2405,44.81473,33.2491,20.14559,6.997628,-4.552263,-13.65095,-20.43152,-25.35106,-28.86823,-31.38693,-33.2326,-34.64232,-35.8033,-36.85002,-37.83845,-38.80486,-39.7838,-40.7763,-41.74356,-42.65981,-43.50245,-44.24647,-44.90668,-45.51461,-46.09164,-46.66023,-47.24895,-48.2247,-49.73626,-51.34863,-53.07494,-54.9166,-57.42374,-59.49062,-61.61154,-63.71818,-65.75557,-67.6761,-69.58172,-71.20187,-72.67598,-74.00718,-75.21505,-76.322,-77.34064,-77.68475,-77.68052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","NetBendAngle"
17.48173,12.22971,8.052886,4.848876,2.369294,0.3828752,-1.222324,-2.59435,-3.811259,-4.8492,-5.735551,-6.46741,-7.07363,-7.688278,-8.410187,-9.249021,-10.13484,-10.94501,-11.53432,-11.78379,-11.49615,-10.41711,-8.342815,-5.100808,-0.5537939,5.358588,12.77511,21.67192,31.75516,42.17459,51.56549,59.06209,64.46248,68.20323,70.78003,72.55302,73.71124,74.34342,74.5049,74.26264,73.70667,72.89095,71.90171,70.95292,70.55925,70.67211,71.41142,72.68185,74.35953,76.3025,78.37496,80.45105,82.38767,84.11821,85.69103,87.12904,88.45102,89.63527,-89.37633,-88.61238,-88.06516,-87.72619,-87.57229,-87.57476,-88.57989,-88.59954,-88.75944,-89.79795,89.29615,88.59486,88.00443,87.89263,87.8798,87.88373,87.91752,87.99914,88.14532,88.37845,88.70987,89.14969,89.71646,-89.59992,-88.81689,-87.93592,-88.13207,-87.34445,-86.55676,-85.80717,-85.12838,-84.56674,-84.23029,-84.19476,-84.43865,-84.89741,-85.37106,86.87793,83.52926,81.43911,83.15262,-87.81186,-71.22698,"nal res","e/sal","NetBendAngle"
48.8512,43.10095,33.21692,18.02866,0.6645415,-12.9135,-21.33536,-25.81272,-27.66362,-28.1556,-27.86622,-27.33896,-26.84382,-26.5755,-26.40773,-26.24974,-25.94147,-25.49164,-25.11589,-25.10602,-25.42096,-25.85076,-26.13647,-26.12631,-25.85681,-25.63317,-25.73787,-25.94802,-25.80878,-24.84644,-22.51538,-18.20834,-12.05212,-4.94168,1.99494,8.152287,12.95338,16.04387,18.28462,21.36733,24.10153,26.75996,29.57906,32.80896,36.73825,41.67527,47.89952,55.48385,64.44651,74.14799,82.88318,-89.94039,-84.23912,-79.64091,-75.88929,-72.93162,-70.83497,-69.58763,-70.05911,-69.87232,-69.95759,-70.31161,-70.99629,-71.90416,-73.25788,-74.88087,-76.3573,-77.64847,-78.78568,-79.8128,-80.7617,-81.65379,-82.46783,-82.66303,-82.143,-81.68728,-81.44008,-81.32831,-81.19879,-81.00501,-80.7683,-80.46165,-79.9712,-79.21478,-78.2156,-77.04116,-75.75673,-74.50809,-73.6583,-73.72378,-75.0321,-77.15345,-78.08724,-68.90575,-57.98724,-43.95419,-33.16209,-26.6099,-22.01096,-17.35814,-11.35379,"nal res","e/sal","NetBendAngle"
